time,rpm,torque,omega,power
1.3688,1975.45,42.3365,206.868,8758.07
1.3689,1975.56,42.3374,206.88,8758.77
1.369,1975.68,42.3382,206.893,8759.48
1.3691,1975.8,42.3391,206.905,8760.18
1.3692,1975.92,42.34,206.917,8760.89
1.3693,1976.03,42.3409,206.93,8761.59
1.3694,1976.15,42.3418,206.942,8762.3
1.3695,1976.27,42.3426,206.955,8763
1.3696,1976.39,42.3435,206.967,8763.71
1.3697,1976.51,42.3444,206.979,8764.41
